Case_id;Replayed;Model_Fitness_Initial;Alignment_Fitness_Initial;Model_Fitness_Final;Alignment_Fitness_Final;Time;|Alignment| Initial;|Alignment| Final;|Trace|;|Parikh_Trace|;|Model's Move|;Alignment
247|;1;0,36734693877551;0,134328358208955;0,36734693877551;0,134328358208955;0,608436822891235;79;76;45;49;49;[L/M]A|[L/M]C|[L/M]E|[L/M]BS|[L/M]G|[L]DK|[L/M]I|[L/M]L|[M]J|[L]AI|[M]K|[L]DM|[M]I|[L/M]J|[L]DT|[M]K|[L]DX|[M]I|[L/M]J|[L/M]K|[L]DR|[M]I|[L]DW|[M]J|[L]I|[M]O|[L/M]M|[L]DQ|[L]DS|[M]t9t7|[L]DU|[M]H|[L]J|[M]F|[L]DV|[M]W|[L]DP|[M]t70t114|[L]K|[M]DK|[L]DN|[M]DM|[L]I|[M]AG|[L]O|[M]DT|[L]DL|[M]DX|[L]K|[M]AI|[L]BT|[M]DQ|[L]I|[M]DR|[L]J|[M]DS|[L]H|[M]DV|[L]F|[M]DW|[L]W|[M]DU|[L]AG|[L/M]AL|[M]DP|[L/M]AK|[L/M]AJ|[M]DN|[L/M]AH|[M]DL|[M]t115t71|[L/M]X|[M]t23t3|[M]BT|[L/M]D|[L/M]B|
360|;1;0,251908396946565;0,079903147699758;0,251908396946565;0,079903147699758;3,90385007858276;225;223;125;131;131;[L/M]A|[L/M]C|[L/M]E|[M]G|[M]I|[L/M]BS|[M]L|[L]X|[M]J|[L]P|[M]K|[L]DK|[M]I|[L]Q|[M]J|[L]DX|[M]K|[L]DZ|[M]I|[L]EJ|[M]J|[L]EE|[M]K|[L]R|[M]I|[L]EN|[M]J|[L]T|[M]K|[L]EC|[M]I|[L]V|[M]J|[L]U|[M]K|[L]BP|[M]I|[L/M]J|[M]K|[L]EF|[M]I|[L]EI|[M]J|[L]S|[M]K|[L]AQ|[M]I|[L]EA|[M]J|[L]EE|[M]K|[L]F|[M]I|[L]W|[M]J|[L]EG|[M]K|[L]EF|[M]I|[L/M]J|[L]DY|[M]O|[L]AM|[M]t9t7|[L]DL|[M]M|[L]AO|[M]H|[L]AP|[M]F|[L]BT|[M]W|[L]AN|[M]t70t114|[L]AH|[M]DK|[L]X|[M]DX|[L]AY|[M]EE|[L]BO|[M]AG|[L]BP|[M]DZ|[L]BG|[M]EG|[L]BK|[M]EJ|[L]BM|[M]AI|[L]BI|[M]EC|[L]BN|[M]EF|[L]BF|[M]EI|[L]BJ|[M]EE|[L]BE|[M]EG|[L]K|[M]EF|[L]L|[M]EN|[L]BH|[M]EA|[L]BL|[M]EK|[L]BB|[M]AK|[L]AZ|[M]AL|[L]E|[M]t135t128|[L]G|[M]DY|[L]I|[M]AJ|[L]J|[M]AH|[L]J|[M]DL|[L]K|[M]t115t71|[L]K|[M]X|[L]I|[M]AY|[L]J|[M]BO|[L]K|[M]BG|[L]I|[M]BK|[L]AG|[M]BP|[L]K|[M]BM|[L]I|[M]BN|[L]J|[M]BE|[L]K|[M]BF|[L]I|[M]BI|[L]EK|[M]BJ|[L]K|[M]BL|[L]I|[M]BH|[L]J|[M]BD|[L]K|[M]BB|[L]I|[M]AZ|[L]J|[M]E|[L]K|[M]P|[L]I|[M]Q|[L]J|[M]R|[L]BD|[M]T|[L]I|[M]U|[L]N|[M]V|[L]H|[M]S|[L/M]F|[L/M]W|[L/M]AG|[M]AM|[L]AI|[M]AO|[L]AL|[M]AP|[L]AK|[M]AQ|[L]AJ|[M]AN|[L/M]AH|[M]X|[L/M]AY|[L/M]BO|[L]EG|[M]BP|[L/M]BQ|[L/M]BR|[L/M]AZ|[L/M]E|[L/M]G|[L/M]I|[L/M]L|[L/M]J|[L]O|[L]H|[M]N|[L]I|[M]t9t7|[L/M]M|[L]J|[L]M|[M]H|[L/M]F|[L/M]W|[L/M]AG|[L/M]AM|[L/M]AQ|[L/M]AO|[L/M]AP|[L/M]AN|[L/M]AH|[L/M]X|[M]t23t3|[M]BT|[L/M]D|[L/M]B|
268|;1;0,4;0,150943396226415;0,45;0,18;0,456684112548828;65;59;37;40;40;[L/M]A|[L/M]C|[L]DN|[L/M]BS|[M]E|[L/M]P|[L/M]Q|[L]DM|[L/M]R|[L]DX|[L]DT|[L]DS|[M]U|[L]DQ|[M]V|[L/M]T|[L]DR|[M]S|[L]DV|[M]F|[L]U|[M]W|[L]DK|[M]t70t114|[L]V|[M]DK|[L]DP|[M]DM|[L]S|[L]DU|[M]DT|[L]E|[M]DX|[L]F|[M]DQ|[L]DL|[M]DR|[L]W|[M]DS|[L/M]DW|[L/M]AG|[M]DV|[L]BT|[M]DU|[L/M]AM|[L/M]AP|[M]DP|[L/M]AQ|[L/M]AO|[M]DN|[L/M]AN|[L/M]AH|[M]DL|[M]t115t71|[L/M]X|[M]t23t3|[M]BT|[L/M]D|[L/M]B|
384|;1;0,6;0,3;0,614285714285714;0,313868613138686;0,798115968704224;103;90;63;70;70;[L/M]A|[L/M]C|[L/M]E|[L/M]BS|[L/M]G|[L]DK|[M]I|[L/M]L|[M]J|[M]K|[L/M]I|[M]J|[M]K|[L]DM|[M]I|[L/M]J|[M]K|[L]DT|[M]I|[L]AS|[M]J|[L/M]O|[M]t9t7|[M]M|[M]H|[M]F|[M]W|[M]t70t114|[M]DK|[M]t22t43|[L]DX|[M]DM|[L]K|[M]AR|[L]DQ|[M]DT|[L]I|[M]DX|[L/M]DR|[L/M]DV|[M]AS|[L/M]DW|[L/M]DS|[L]M|[L]J|[M]DQ|[L/M]DU|[L/M]DP|[L]K|[L/M]DN|[L]I|[L/M]DL|[L]J|[L]K|[M]t115t144|[L/M]EO|[L]I|[L/M]EY|[L/M]FB|[L]J|[L/M]EZ|[L]H|[L/M]EP|[L]F|[M]t145t114|[L/M]DK|[L]W|[L/M]DM|[L]AR|[L/M]DT|[L/M]DX|[L/M]DQ|[L/M]DV|[L/M]DR|[L/M]DW|[L/M]DS|[L/M]AT|[L/M]DU|[L/M]AW|[L/M]DP|[L/M]AX|[L/M]DN|[L/M]AV|[L/M]DL|[M]t115t71|[L/M]X|[M]t23t3|[L/M]BT|[L/M]D|[L/M]B|
385|;1;0,481707317073171;0,218836565096953;0,5;0,232954545454545;3,86942195892334;226;217;135;164;164;[L]C|[M]A|[L]BS|[M]C|[L/M]E|[L/M]P|[L]CG|[L/M]Q|[L]BW|[L]CF|[M]R|[L]CG|[M]T|[L]R|[M]U|[L]CA|[M]V|[L]CH|[M]S|[L]CC|[M]F|[L]T|[M]W|[L]U|[M]BS|[L]CB|[M]t22t43|[L]CJ|[M]BU|[L]V|[M]CF|[L]BX|[M]AR|[L]S|[M]CG|[L]CI|[M]BW|[L]F|[M]AS|[L]CL|[M]AT|[L]CM|[L]W|[M]CH|[L]CF|[M]CA|[L/M]AR|[L/M]AS|[M]CC|[L]CG|[M]CJ|[L]CH|[M]CI|[L]AR|[M]t86t89|[L]AS|[M]CL|[L]CK|[M]CM|[L/M]AT|[L]CI|[M]CN|[L]CH|[M]CL|[L/M]AW|[M]CM|[L]CL|[M]CN|[L/M]AX|[M]CL|[L/M]CM|[L/M]AV|[M]t90t83|[L/M]CF|[L/M]CG|[L/M]CH|[L]CJ|[M]CK|[L/M]CI|[M]t86t89|[L/M]CL|[L/M]CM|[M]t90t83|[L/M]CF|[L/M]CG|[L/M]CH|[L]CJ|[M]CK|[L/M]CI|[M]t86t89|[L/M]CL|[L]CK|[M]CM|[L]CF|[M]t90t83|[L]AT|[M]CF|[L/M]CG|[L/M]CH|[L]CH|[M]CK|[L/M]CI|[M]t86t89|[L/M]CL|[L/M]CM|[M]t90t83|[L/M]CF|[L/M]CG|[L/M]CH|[L]CJ|[M]CK|[L/M]CI|[M]t86t89|[L/M]CL|[L/M]CM|[M]t90t83|[M]CF|[L/M]CG|[L/M]CH|[L]CJ|[M]CK|[L/M]CI|[M]t86t89|[L/M]CL|[L/M]CM|[M]t90t83|[L/M]CF|[L/M]CG|[L]A|[M]CH|[L]CM|[M]CK|[L]CF|[L/M]CI|[M]t86t89|[L/M]CL|[L/M]CM|[L]CN|[L]CL|[L]CM|[M]t90t83|[L/M]CF|[L]BU|[M]CG|[L/M]CH|[L/M]CK|[L/M]CI|[M]t86t89|[L/M]CL|[L/M]CM|[M]t90t83|[M]CF|[M]CG|[M]CH|[M]CJ|[L]CN|[M]CI|[L]CL|[M]t86t89|[L/M]CL|[L/M]CM|[M]t90t83|[L/M]CF|[L/M]CG|[L/M]CH|[L]CK|[M]CJ|[L/M]CI|[M]t86t89|[L/M]CL|[L/M]CM|[M]t90t83|[L/M]CF|[L/M]CG|[L/M]CH|[L]CK|[M]CJ|[L/M]CI|[M]t86t89|[M]CL|[L/M]CM|[M]t90t83|[L/M]CF|[L/M]CG|[L/M]CH|[L]CK|[M]CJ|[L/M]CI|[M]t86t89|[L/M]CL|[L/M]CM|[M]t90t83|[L/M]CF|[L/M]CG|[L/M]CH|[L]CK|[M]CJ|[L/M]CI|[M]t86t89|[L/M]CL|[L/M]CM|[M]t90t83|[L/M]CF|[L/M]CG|[L]CJ|[M]CH|[L/M]CJ|[L/M]CI|[M]CB|[M]BX|[M]t86t73|[L/M]X|[L/M]BV|[M]t23t3|[L/M]BT|[L/M]D|[L/M]B|
363|;1;0,416666666666667;0,161290322580645;0,516666666666667;0,226277372262774;0,713138103485107;97;84;55;60;60;[L/M]A|[L/M]C|[L/M]E|[L/M]BS|[L/M]P|[L]EO|[L/M]Q|[M]R|[L]DK|[M]T|[L]DM|[M]U|[L]R|[M]V|[L]DT|[M]S|[L]DX|[M]F|[L]DR|[M]W|[L]V|[M]t70t114|[L]T|[M]DK|[L]DW|[M]DM|[L]DR|[M]AG|[L]F|[M]DT|[L]U|[M]DX|[L/M]DQ|[L/M]DS|[L]S|[L]DU|[M]DR|[L/M]DP|[L]EU|[L]DL|[M]DV|[L]AG|[M]DW|[L/M]AM|[M]DU|[L]W|[M]DN|[L/M]AO|[L/M]AQ|[L]DW|[M]DL|[L/M]AP|[M]t115t144|[L]EW|[M]EO|[L/M]AN|[M]EU|[L]EV|[M]EW|[L/M]AH|[M]EV|[L/M]EP|[L/M]X|[M]t145t114|[L/M]DK|[L/M]DM|[L/M]DT|[L/M]DX|[L/M]DS|[L]DN|[M]DR|[L/M]DQ|[L/M]DV|[L]DV|[M]DW|[L/M]DU|[L/M]DP|[L/M]DN|[L/M]DL|[M]t115t71|[M]t23t3|[L/M]BT|[L/M]D|[L/M]B|
301|;1;0,271604938271605;0,09016393442623;0,283950617283951;0,095435684647303;6,13030099868774;276;264;148;162;162;[L/M]A|[L/M]C|[L/M]E|[L/M]BS|[L/M]P|[L]DK|[L]DX|[L]DR|[L/M]Q|[L]EJ|[L/M]R|[M]T|[L]EE|[M]U|[L]DZ|[M]V|[L]EL|[M]S|[L]T|[M]F|[L]V|[M]W|[L]U|[M]t70t114|[L]EG|[M]DK|[L]EK|[M]t22t43|[L]S|[M]DM|[L]EF|[M]AR|[L]DL|[M]DT|[L]EC|[M]DX|[L]F|[M]DQ|[L]EA|[M]DR|[L]W|[M]DS|[L]DY|[M]DV|[L]EZ|[M]DW|[L]DL|[M]DU|[L/M]AS|[L]EO|[M]DP|[L/M]AT|[L/M]AW|[L]EQ|[M]DN|[L/M]AX|[M]DL|[L]ES|[M]t115t144|[L]DV|[M]EO|[L/M]AV|[M]EQ|[L/M]X|[M]ES|[L/M]ER|[L/M]EP|[L/M]FC|[L/M]FF|[L/M]FE|[L/M]FG|[L/M]FD|[L/M]EO|[L]EY|[M]EQ|[L]FB|[M]ES|[L]EZ|[M]ER|[L/M]EP|[L/M]FC|[L/M]FG|[L/M]FE|[L/M]FF|[L/M]FD|[L/M]EO|[L]EY|[M]EQ|[L]FA|[M]ES|[L]AR|[M]ER|[L/M]EP|[M]FC|[M]FE|[M]FF|[L]DK|[M]FG|[L]DM|[M]FD|[L]DL|[M]EO|[L]DT|[M]EQ|[L]DS|[M]ET|[L]DW|[M]ER|[L]DV|[M]EP|[L]DQ|[M]FC|[L]DR|[M]FE|[L]DU|[M]FF|[L]DP|[M]FG|[L]DN|[M]FD|[L/M]EO|[L]EU|[M]EY|[L]EX|[M]FA|[L]EV|[M]EZ|[L/M]EP|[L]DK|[M]t145t114|[L]DX|[M]DK|[L]EJ|[M]DM|[L]DZ|[M]DT|[L]FE|[M]DX|[L]EE|[M]DQ|[L]EN|[M]DR|[L]ED|[M]DS|[L]EG|[M]DV|[L]EK|[M]DW|[L]DX|[M]DU|[L]EF|[M]DP|[L]EA|[M]DN|[L]DY|[M]DL|[L]DX|[M]t115t144|[L/M]EO|[L]EQ|[M]EY|[L]ES|[M]FB|[L]ER|[M]EZ|[L/M]EP|[M]t145t114|[L]FC|[M]DK|[L]FG|[M]DM|[L]FF|[M]DT|[L]FD|[M]DX|[L]EO|[M]DQ|[L]EQ|[M]DR|[L]ET|[M]DS|[L]ER|[M]DV|[L]EP|[M]DW|[L]FC|[M]DU|[L]FG|[M]DP|[L]FE|[M]DN|[L]FF|[M]DL|[L]FD|[M]t115t144|[L/M]EO|[L]EQ|[M]EU|[L]ES|[M]EW|[L]ER|[M]EV|[L/M]EP|[M]t145t114|[L/M]DK|[M]DX|[L]DM|[M]EE|[L]DT|[M]EG|[L]DX|[M]DZ|[L]DV|[M]EJ|[L]DW|[M]EC|[L]DQ|[M]EF|[L]DR|[M]EL|[L]DS|[M]EK|[L]DU|[M]t135t128|[L]DP|[M]EA|[L]DN|[M]DY|[L/M]DL|[M]t115t144|[L/M]EO|[L/M]EU|[L]EW|[M]EX|[L/M]EV|[L/M]EP|[M]t145t114|[L/M]DK|[M]DX|[M]EE|[M]EG|[M]DZ|[L]DM|[M]EJ|[L]DT|[M]ED|[L]DW|[M]EF|[L]DQ|[M]EN|[L]DS|[M]EK|[L]DU|[M]t135t128|[L]DP|[M]EA|[L]DN|[M]DY|[L/M]DL|[M]t115t71|[M]t23t3|[L/M]BT|[L/M]D|[L/M]B|
364|;1;0,219512195121951;0,069767441860465;0,219512195121951;0,069767441860465;0,511541843414307;71;69;37;41;41;[L/M]A|[L/M]C|[M]E|[M]P|[L/M]BS|[L]E|[M]Q|[L]EF|[M]R|[L]EA|[M]T|[L]DK|[M]U|[L]DX|[M]V|[L]Q|[M]S|[L]AH|[M]F|[L]EK|[M]W|[L]DZ|[M]t70t114|[L]R|[M]DK|[L]EL|[M]DX|[L/M]EE|[M]AG|[L/M]EJ|[M]DZ|[L/M]EG|[L/M]EC|[L]P|[M]AM|[L]T|[M]EF|[L]U|[M]EL|[L]V|[M]EA|[L]S|[M]AO|[L]DY|[M]AP|[L]F|[M]AQ|[L]DL|[M]EK|[L]W|[M]t135t128|[L]BT|[M]DY|[L]AG|[M]AN|[L]AM|[M]AH|[L]AQ|[M]DL|[L]AP|[M]t115t71|[L]AO|[M]X|[L]AN|[M]t23t3|[L]X|[M]BT|[L/M]D|[L/M]B|
300|;1;0,292682926829268;0,1;0,292682926829268;0,1;0,491994857788086;73;66;37;41;41;[L/M]A|[L/M]C|[M]E|[M]G|[L/M]BS|[L]AH|[M]I|[L]W|[M]L|[L]DK|[M]J|[L]G|[M]N|[L]L|[M]t9t7|[L]DM|[M]M|[L]I|[M]H|[L]DT|[M]F|[L]D|[M]W|[L]J|[M]t70t114|[L]N|[M]DK|[L]DX|[M]DM|[L]M|[M]AG|[L]DW|[M]DT|[L/M]DV|[M]DX|[L/M]DR|[M]AM|[L/M]DQ|[L/M]DS|[L]H|[M]DW|[L/M]DU|[L]F|[M]AO|[L/M]DP|[M]AP|[L/M]DN|[L/M]DL|[L]AG|[L]BT|[M]AQ|[L]AM|[M]AN|[L]AP|[M]AH|[L]AO|[M]t115t71|[L]AQ|[M]X|[L]AN|[M]t23t3|[L]E|[M]BT|[L]X|[M]D|[L/M]B|
305|;1;0,588709677419355;0,31063829787234;0,612903225806452;0,336283185840708;1,90879487991333;169;151;103;124;124;[L]U|[M]A|[L/M]C|[L]CG|[L/M]BS|[L/M]E|[L/M]P|[L/M]BU|[L/M]CF|[L/M]BW|[M]Q|[L/M]R|[L/M]CG|[L/M]BY|[L/M]T|[L/M]V|[L]A|[L/M]CH|[L/M]BZ|[L]CM|[M]U|[L/M]S|[L/M]BX|[L]CI|[L]CL|[M]F|[L/M]W|[L]CM|[L]CF|[M]t22t43|[L/M]AR|[L/M]AS|[L]CG|[M]CK|[L/M]AT|[L]CH|[L/M]AX|[L/M]AW|[L/M]CI|[L]F|[M]t86t89|[L]CJ|[M]CL|[L]CI|[M]CM|[L]CG|[M]CN|[L/M]CL|[M]CM|[M]CN|[L]X|[M]CL|[L/M]CM|[M]t90t83|[L/M]CF|[L/M]CG|[L/M]CH|[L]Q|[M]CK|[L]CJ|[L/M]CI|[M]t86t89|[L/M]CL|[L/M]CM|[M]t90t83|[L/M]CF|[M]CG|[L/M]CH|[L]CK|[M]CJ|[L/M]CI|[L]CL|[M]t86t89|[L/M]CL|[L/M]CM|[M]t90t83|[L]CN|[M]CF|[L]CL|[M]CG|[L/M]CH|[M]CJ|[M]CI|[M]t86t89|[M]CL|[L/M]CM|[M]t90t83|[L/M]CF|[L/M]CG|[M]CH|[L/M]CJ|[L/M]CI|[M]t86t89|[M]CL|[M]CM|[L]CJ|[M]t90t83|[L/M]CF|[L/M]CG|[L/M]CH|[L/M]CJ|[M]CI|[L]CJ|[M]t86t89|[L/M]CL|[L/M]CM|[M]t90t83|[L/M]CF|[L/M]CG|[L/M]CH|[L]CK|[M]CJ|[L/M]CI|[M]t86t89|[L/M]CL|[L/M]CM|[L]CN|[L]CL|[M]t90t83|[L]CM|[L/M]CF|[M]CG|[L/M]CH|[L/M]CJ|[L/M]CI|[M]t86t89|[L/M]CL|[L/M]CM|[M]t90t83|[L/M]CF|[L/M]CG|[L/M]CH|[L/M]CJ|[L/M]CI|[M]t86t89|[L/M]CL|[L/M]CM|[M]t90t83|[L/M]CF|[L/M]CG|[L/M]CH|[L/M]AV|[M]CJ|[L/M]CI|[M]t86t73|[L/M]BV|[M]X|[M]t23t3|[L/M]BT|[L/M]D|[L/M]B|
389|;1;0,341463414634146;0,12280701754386;0,463414634146341;0,191919191919192;0,472239017486572;70;59;37;41;41;[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]BS|[L]DK|[L/M]I|[L/M]L|[L]DM|[L/M]J|[L]DX|[L/M]O|[L]DT|[L]DQ|[M]t9t7|[L]DW|[M]M|[L]AH|[M]H|[L]M|[M]F|[L]DS|[L]DV|[M]t70t114|[L]DU|[M]DK|[L]DP|[M]DM|[L]H|[M]DT|[L]DN|[M]DX|[L]F|[M]DQ|[L]DL|[M]DR|[L/M]W|[M]DS|[L]BT|[M]DV|[L/M]AG|[L/M]AM|[M]DW|[L/M]AQ|[M]DU|[L/M]AP|[M]DP|[L/M]AO|[M]DN|[L/M]AN|[M]AH|[M]DL|[L]DR|[M]t115t71|[L/M]X|[M]t23t3|[M]BT|[L/M]D|[L/M]B|
481|;1;0,205607476635514;0,063953488372093;0,196261682242991;0,060518731988473;11,3245270252228;378;368;196;214;214;[L/M]A|[L/M]C|[L/M]E|[M]G|[L/M]BS|[M]I|[L]P|[M]L|[L]DK|[M]J|[L]Q|[M]K|[L]DM|[M]I|[L]DT|[M]J|[L]DX|[M]K|[L]R|[M]I|[L]DS|[M]J|[L]DZ|[M]K|[L]DQ|[M]I|[L]T|[M]J|[L]V|[M]K|[L]DW|[M]I|[L]DR|[M]J|[L]U|[M]O|[L]DU|[M]t9t7|[L]S|[M]M|[L]DP|[M]H|[L/M]F|[L]H|[M]t70t114|[L]DQ|[L/M]W|[M]DK|[L]DL|[M]t22t43|[L/M]AR|[L]EO|[M]DM|[L/M]AS|[L/M]AT|[L]EQ|[M]DT|[L]ET|[M]DX|[L/M]AR|[L/M]AS|[L]ER|[M]DQ|[L]EP|[M]DR|[L/M]AT|[L]FB|[L]FC|[M]DS|[L]E|[M]DV|[L]FF|[M]DW|[L]EG|[M]DU|[L]FG|[M]DP|[L]AV|[M]DN|[L]DM|[M]DL|[L]FD|[M]t115t144|[L]X|[L/M]EO|[M]EQ|[L]AY|[M]ET|[L]EY|[M]ER|[L]BO|[M]EP|[L]AJ|[M]FC|[L]DW|[M]FE|[L]EZ|[M]FF|[L]EP|[M]FG|[L]DZ|[M]FD|[L]BQ|[M]EO|[L]DK|[M]EQ|[L]BR|[M]ET|[L]AZ|[M]ER|[L]DX|[M]EP|[L/M]AW|[L]EF|[M]FC|[L]EJ|[M]FE|[L]EE|[M]FF|[L]G|[M]FG|[L]DV|[M]FD|[L]EL|[M]EO|[L]DS|[M]EY|[L]EG|[M]FA|[L]EU|[M]EZ|[L]L|[M]EP|[L]ED|[M]t145t114|[L]EF|[M]DK|[L]J|[M]DM|[L]EK|[M]DT|[L]EI|[M]DX|[L]EA|[M]DQ|[L]O|[M]DR|[L]X|[M]DS|[L]K|[M]DV|[L]I|[M]DW|[L]EE|[M]DU|[L]J|[M]DP|[L]M|[M]DN|[L]EH|[M]DL|[L]K|[M]t115t144|[L]I|[M]EO|[L]EF|[M]EY|[L]EI|[M]FB|[L]J|[M]EZ|[L]K|[M]EP|[L]EE|[M]t145t114|[L]I|[M]DK|[L]EG|[M]DM|[L]J|[M]DT|[L]EF|[M]DX|[L]K|[M]DQ|[L]DY|[M]DR|[L]I|[M]DS|[L]J|[M]DV|[L]DL|[M]DW|[L]F|[M]DU|[L]EO|[M]DP|[L]W|[M]DN|[L]AG|[M]DL|[L]DU|[M]t115t144|[L]ET|[M]EO|[L]AI|[M]EY|[L]ER|[M]FB|[L]EP|[M]EZ|[L]AL|[M]EP|[L]AK|[M]t145t114|[L/M]DK|[L]FA|[L/M]DX|[M]EE|[L]AH|[M]EG|[L/M]DZ|[L]EE|[L/M]EC|[M]EF|[L]EN|[M]EI|[L]EF|[M]EE|[L]EI|[M]EG|[L/M]EJ|[M]EF|[L]EK|[M]EI|[L/M]EE|[L]EH|[M]EG|[L/M]EF|[L]DY|[L]DL|[M]EI|[L]EO|[M]EE|[L]I|[M]EG|[L]EW|[M]EF|[L]EV|[M]EL|[L]EP|[M]EK|[L]FC|[M]t135t128|[L]FF|[M]EA|[L]FG|[M]DY|[L]FE|[M]DL|[L]EZ|[M]t115t144|[L/M]EO|[L]EY|[M]EU|[L/M]AX|[L]EA|[M]EW|[L]EZ|[M]EV|[L/M]EP|[M]t145t114|[L/M]DK|[M]DX|[M]EE|[L]DM|[M]DZ|[L]DT|[M]EH|[L]DX|[M]EJ|[L]DS|[M]EC|[L]DR|[M]EF|[L]BP|[M]EN|[L]DQ|[M]EK|[L]DV|[M]t135t128|[L]DP|[M]EA|[L]DN|[M]DY|[L/M]DL|[M]t115t144|[L/M]EO|[L/M]EU|[L/M]EX|[L/M]EV|[L/M]EP|[M]t145t114|[L/M]DK|[L/M]DX|[M]EE|[M]DZ|[M]EH|[L/M]EJ|[L]EE|[M]ED|[L]EC|[M]EF|[L/M]EN|[L]EG|[L/M]EK|[L/M]EA|[L]EQ|[M]t135t128|[L/M]DY|[L/M]DL|[M]AV|[M]t115t71|[M]X|[M]AY|[M]BO|[M]BP|[M]BQ|[M]BR|[M]AZ|[M]E|[L]EO|[M]P|[L]EY|[M]Q|[L]FB|[M]R|[L]FD|[M]T|[L]EP|[M]U|[L]DK|[M]V|[L]FE|[M]S|[L]DT|[M]F|[L]DX|[M]W|[L]DW|[M]AG|[L]DV|[M]AI|[L]DR|[M]AK|[L]DU|[M]AL|[L]DN|[M]AJ|[L]DP|[M]AH|[L]DN|[M]X|[L]DL|[M]t23t3|[L/M]BT|[L/M]D|[L/M]B|
388|;1;0,442857142857143;0,183431952662722;0,471428571428571;0,202453987730061;0,858611106872559;110;98;61;70;70;[L/M]A|[L/M]C|[L/M]BS|[L/M]E|[L]L|[M]G|[L]DL|[M]I|[L]G|[M]L|[L]EM|[M]J|[L]DX|[M]K|[L/M]I|[L/M]J|[M]O|[L]EJ|[M]t9t7|[L]DZ|[M]M|[L]O|[M]H|[L]EE|[M]F|[L]K|[M]W|[L]I|[M]t70t114|[L]EC|[M]DK|[L]M|[M]t22t43|[L]J|[M]DX|[L]DK|[M]EE|[L/M]EG|[M]DZ|[L]EK|[M]EJ|[L/M]EL|[L]H|[M]EC|[L/M]EA|[L]EI|[L]F|[M]EF|[L]W|[M]EI|[L/M]EE|[L/M]AR|[L]D|[M]AS|[L]DX|[L/M]EG|[M]EK|[L/M]AT|[L/M]EF|[M]t135t128|[L/M]AX|[L/M]AW|[L/M]DY|[L/M]DL|[L/M]AV|[L/M]X|[M]t115t144|[L/M]EO|[L/M]EY|[L/M]FA|[L/M]EZ|[L/M]EP|[M]t145t114|[L]AS|[M]DK|[L]EJ|[M]DX|[L/M]EE|[L/M]DZ|[M]EH|[M]EJ|[L/M]EF|[L]EH|[M]EM|[L/M]EK|[L/M]EC|[M]t135t128|[L/M]EA|[M]DY|[L]EF|[M]DL|[L]DY|[M]t115t71|[L]DK|[M]t23t3|[L/M]BT|[M]D|[L/M]B|
367|;1;0,4;0,153846153846154;0,45;0,183673469387755;0,436944007873535;64;58;36;40;40;[L/M]A|[L/M]C|[L/M]E|[L/M]BS|[L/M]P|[L]DK|[L/M]Q|[L]DM|[L/M]R|[L]DX|[L]DT|[M]U|[L/M]T|[L]DQ|[L/M]V|[M]S|[L]DR|[M]F|[L]U|[M]W|[L]DS|[M]t70t114|[L]DW|[M]DK|[L]DV|[M]t22t43|[L]S|[M]DM|[L]DP|[M]DT|[L]DU|[M]DX|[L]F|[M]DQ|[L]DN|[M]DR|[L]W|[M]DS|[L]DL|[M]DV|[L/M]AR|[L/M]AS|[M]DW|[L]BT|[M]DU|[L/M]AT|[M]DP|[L/M]AW|[L/M]AX|[M]DN|[M]DL|[L/M]AV|[M]t115t71|[L/M]X|[M]t23t3|[M]BT|[L/M]D|[L/M]B|
0|;1;0,307692307692308;0,105263157894737;0,384615384615385;0,142857142857143;0,757951021194458;90;80;48;52;52;[L/M]A|[L]EF|[M]C|[L/M]E|[L/M]BS|[L/M]P|[L]DK|[L/M]Q|[L]DX|[L/M]R|[L]EE|[M]T|[L]DZ|[M]U|[L]EJ|[M]V|[L]EE|[M]S|[L]T|[L]EH|[M]t70t114|[L]V|[M]DK|[L]EB|[M]DX|[L]EN|[M]EE|[L]U|[M]DZ|[L]S|[M]EG|[L]EA|[M]EJ|[L]EK|[M]EB|[L/M]EF|[L/M]EI|[L/M]F|[M]EE|[L/M]W|[M]EG|[L]EE|[M]EF|[L/M]AG|[M]EI|[L]EG|[M]EE|[L/M]AI|[M]EG|[L/M]EF|[L/M]EI|[L]AJ|[M]EE|[L/M]AL|[M]EH|[L/M]AK|[L]EE|[M]EN|[L]AH|[M]EA|[L]EG|[M]EK|[L/M]EF|[M]t135t128|[M]AJ|[L]X|[M]DY|[L]EI|[M]AH|[L]EG|[M]DL|[L]C|[M]t115t71|[L]DY|[M]X|[L]DL|[M]t23t3|[L/M]BT|[L/M]D|[L/M]B|
